gene,polarization_score
QPCTL,-4.187668219853879
AMBRA1,-4.168243317681484
PLOD3,4.162909563589698
MOB1A,4.151673794810486
NAPB,-4.150923612860446
CNOT9,-4.132313139908325
H2BC10,-4.131215498228755
ATP5MG,-4.11702053556906
MYO1F,4.102832491330203
GOLGA5,4.099406367568844
AHR,4.092613517142199
TBL1XR1,4.084170340147844
TMEM167A,4.082090712695208
ZNF653,-4.07636837552461
ZNF75A,-4.073424877541523
GNE,-4.061793560135049
CDK2AP2,4.059762478845598
PA2G4,-4.057471406878702
HOXA4,-4.054280783742845
SRF,4.05297259056921
CMTR1,-4.051266842101858
SPSB3,-4.046102681577199
C14orf119,-4.040928206542859
KLF16,4.024136249915719
ZNF687,4.015726245289999
SP4,4.013354824517271
GLIPR2,4.008115171837532
ABHD17A,4.00233775215981
NOL12,3.9918387457187237
KIF20A,-3.978231762410822
RARB,3.9775295353008864
PIGV,3.9732196895676455
MYPOP,-3.9692302500151677
SLC16A13,-3.9637767379875957
HNRNPR,3.957508285842854
EXOG,-3.9561749999758518
LRRC2,-3.942843481657173
TMED10,-3.9411620735927984
ZFR,3.9348852980211606
PPDPF,3.9140671070874693
H1-5,3.896873324511127
SACK1F,-3.8915856927843717
ABCA1,-3.8859929008993954
OIP5,-3.883281349411604
ZBTB21,-3.88123508869884
HMGB2,-3.8796034451668895
RRM2B,-3.8790484308732216
CCND2,-3.855262992586571
TRAPPC2L,3.8550152070340173
GJC1,-3.83749527197854
CASC3,-3.835072831653713
ARID3A,3.834597089941783
MCM8,3.8323315568844474
GSC2,-3.825368003465776
DENND3,-3.8188353899956344
NUP37,3.8181736448259325
DGKH,-3.8101557268860278
ZNF622,-3.80123877814957
MESP1,-3.7957468247740356
CALCOCO2,-3.790210798505708
EDC3,3.761376552922765
RBM15,3.7577813914299467
AP3D1,3.748771110193736
LINC02693,3.7427037286985723
VENTX,-3.732523047428077
ATG14,3.724228843953385
CILK1,3.713847683218219
PCGF6,3.7010049365307442
C1D,3.6963454212987017
MTPAP,3.6865781611119397
RBM7,3.6838618335711995
ALX4,3.662167788218142
CRIPT,-3.6573886649298006
RFC1,3.6549057425287614
ACSM3,3.645890391542121
HUWE1,3.642966220261579
MKNK1,-3.6409613786205743
CDC42SE1,-3.6399526224567986
FBXL3,3.6316763941267594
EMC7,3.6284001881701506
EMC4,-3.62711263352462
KHSRP,3.62628098882992
ZNF641,-3.6237515262179993
RAB6B,-3.6146998079355286
SLC12A9,3.6055152992842325
TRADD,-3.5986764988721944
MRPS25,3.5919162445877504
KIF5C,3.5843640904437
HELLS,-3.582846132338577
CLPX,3.5805949126786656
TPRKB,-3.578414067448373
NOP9,3.5750824482621435
XRCC2,-3.569510486763994
STT3A,-3.569225899845077
GADD45G,3.5689648663440665
ATP6V1E2,3.562043187485872
NIP7,3.558500342921293
SNTA1,3.5580768354015886
FDFT1,3.5565264414190096
CNOT12,3.5549597469358067
DYNC2H1,3.546249257712463
FITM1,3.5462455343736883
HAX1,3.5434441005243986
WDR83,-3.5338886717590317
COMMD4,-3.5252494181418346
PELO,-3.5071544246241424
CCDC138,-3.4951526508000845
PACS2,3.4940660998004263
CCL3L1,3.4914095147778195
DHX9,-3.4850252116211884
FOXO4,3.4833429668405356
WBP11,-3.475629338940494
FAM153B,3.46934511799103
ZNF800,3.4537867034281526
DMAC1,-3.4523233878151016
CPSF6,3.4511681048379454
TRIM39,3.4484233563796227
TOR1B,-3.4406581536306384
LZTS1,-3.4300697684421735
KDM6A,3.429327005166943
MKRN2,-3.421326721914669
SS18L2,3.4195152743937216
BARX1,3.4034707038347913
HSPE1,3.399406086922025
PPP1R12A,-3.3775787363035037
TMEM181,-3.376186773636086
SLC6A6,3.368286760193091
CEP89,-3.358836302732484
DMGDH,-3.3571486853421324
PNRC2,-3.3535617080487414
MAP2K5,-3.3414908594561177
C10orf95,3.33031229431629
MAPKAP1,-3.314910506204232
SCAF4,3.300593491481931
MPP2,-3.29363682146589
DNAAF2,3.291383202623587
ZFP82,-3.2884834386047577
TPP2,3.2872094090507957
CTH,3.2752783789526627
CXXC1,-3.2608890219092617
YARS1,3.253930863821337
CAPN5,-3.2478744765340974
TPK1,3.247628078391225
SENP1,-3.243329738449932
CAPN15,3.2336862025549253
STMN1,3.2032925674261383
MED10,3.201996675538754
TBC1D1,-3.1945441292592545
CEP55,3.187870670543496
MYRFL,3.183104591847763
NAA25,3.1787598550149276
SPRING1,-3.1730261364464853
SIN3B,-3.1689219978130323
ACSL1,-3.157939925510577
BRD8,-3.1524901508216487
FAM13A,-3.150546068562802
PRRC2C,-3.146825438650369
TP53INP2,-3.144317490544051
NCAPD3,-3.1419636705043144
MRM2,3.135350079111958
RXRG,3.128487828028468
ZNRF2,-3.1229360496223837
BTLA,3.120924868089079
RGS5,-3.1161048599939742
GATB,3.1122494349553262
MYDGF,-3.104129849331298
GPHRA,3.0943666716180864
TMEM87B,-3.0938969256024182
NCOA6,3.0911333519543343
PTPA,-3.07980598440676
ZNF93,3.0791452152826273
PUDP,3.0784226688391105
XPR1,3.072785937486227
CRY1,3.0724748919853497
DOP1A,-3.0649696829713537
ZNF70,-3.064333259091053
TMX2,3.060036580875202
INTS14,-3.05500997793071
MTRR,3.054189939412019
KRIT1,-3.047152455257781
SLC25A28,-3.040846314108233
SKA3,3.040613373475886
HSD17B13,3.0396918911214152
GDE1,3.0359699744435957
SP8,3.030124100694371
SHOC2,-3.02102314245684
OTX2,3.019424272854997
PSMC5,-3.017799063733121
MLLT3,3.0112370725440445
BNIP2,-3.0024579472716773
SELENOI,2.9929996782069543
ZEB1,-2.981034273700347
HDAC2,-2.968668503705917
LINS1,2.9661831284682267
MED12,-2.9578296018023376
CSNK1G3,-2.954771481233112
ELOC,2.946951353463394
MACROH2A2,2.935256580757862
EPM2AIP1,2.9281769864224314
TFG,-2.922852441701105
RPUSD1,-2.9203851646627585
YBEY,-2.916960765530443
UNCX,-2.910834607086098
KIF22,2.9096179515947638
MEF2D,-2.908523737095854
MAGEH1,-2.905294968786071
CD2,-2.9051302620975736
GYPC,2.903958839123324
ZNF776,-2.9030605840470654
IBA57,2.900438958611456
CAPZA1,2.8995705472922335
MAN2A1,2.896748651810313
ARMH3,2.888565997524415
RNASEK,-2.8838485552214554
ZFYVE21,-2.882113888089326
USP7,-2.8711482001865063
RB1CC1,-2.8703845478710766
MRPL17,2.8699950946791053
RNF20,-2.8613966433050213
LARP1,-2.8556867772780588
KCTD5,2.8420910559593753
CHST14,-2.8401149457877564
UQCRQ,-2.822928797888826
ARPC4-TTLL3,-2.81446724992071
CLN5,2.8119074620819906
CCDC125,-2.8090388587762978
CEP44,2.8062458770058223
SLC25A1,2.8049184956646567
INPP5K,2.7749462685228314
BBS10,2.7745156167113505
TFE3,-2.7693055113701095
SOCS4,2.7594664937935347
TOR1A,2.7529167186920085
ZNF507,2.747130512334902
MYO6,2.742786082370285
CTDSPL2,-2.7413752426640174
MAN1A2,2.7196660443950327
ACTR2,-2.713108906448425
ALAS1,-2.7016772576685737
MITD1,2.701453389451928
LUZP6,-2.6932305965635597
PROSER1,2.6859038092956067
RPL36A-HNRNPH2,-2.67522424950648
NFE2L2,-2.6737670722009574
ZBTB26,-2.6592364130903654
TFAM,2.6530866991270745
SLC16A1,2.653067875337866
SAXO5,2.6467786538972558
PARP3,-2.642612158829064
ZDHHC18,-2.641372270023781
ADAT3,-2.6349000851181223
R3HDM1,2.6340055357961702
ACLY,2.632298467705784
CARMIL1,-2.6311353315165626
RELT,-2.6252680525258927
RIF1,-2.612917002363139
NADK2,-2.6125072994864977
OST4,-2.609205433064565
DENND1B,2.608175200552207
ZNF561,2.5897612710763567
NEMF,-2.5878551340516465
ZFX,-2.5707188299578223
BRD7,2.5659501018124966
LSM12,2.546449020366016
STIM1,2.5418698371886967
TOPBP1,-2.537208460753421
PACSIN3,2.5289592401057828
MARS2,2.519722738108278
PLEC,-2.50132998053477
MTERF3,2.497401092060268
L3MBTL2,-2.4969824505387206
ATXN1L,-2.4942147613834704
MRPS11,-2.4922599202398485
SUV39H1,-2.4873665933887925
SLC39A6,-2.486484758591913
SLTM,-2.47495718522599
CYB5D2,-2.4680777269909333
UBE2L3,2.454985559637808
RALGDS,-2.4530796848310343
TTF1,-2.4372164677383887
OTUB1,-2.436734787176111
CEP295,-2.4331095490767325
TMEM205,-2.430950664404136
ADNP2,-2.4226363940113336
MFSD6,-2.4078030235449055
DEFA6,-2.3988558114309373
ZNF396,2.3936108393861812
IRX2,2.388324965932325
DHX57,-2.38819729182276
ATP5ME,2.3850954964466555
ZNF311,2.375172024279339
MRPL14,-2.373497476716327
DNAAF10,-2.373379464279487
SLF1,-2.3692075974661897
MIPEP,2.3658699950322784
OSBP2,-2.3649470023025936
TRRAP,-2.3583041298162297
HSF2,-2.356550754446494
ARFRP1,2.3551352948573676
POLR2L,-2.3531235865859843
SEMA4C,2.3477345325560637
MFN2,2.3434133197846325
HSPA8,-2.3383913598019395
GMPR2,2.3344278714692717
VHL,-2.332689201364272
AASDHPPT,-2.3242240989364755
AVL9,2.320268890320955
SOCS5,2.3162916789475423
VPS4A,2.315157949551932
OTUD1,-2.3013853070414645
ZNF574,2.2988682077684945
SNX8,2.2969731401334914
WDR54,2.294439994957893
HSFX1,-2.290027956831774
ADGRG5,2.2891700419650634
COL6A1,-2.284807318630688
BRMS1,2.2791882326257533
GET3,-2.272787238933539
HERC4,-2.267840900769163
PIGN,-2.2663199552182163
SLC27A5,-2.260328303007216
CHD2,-2.2549479024500014
TPST2,-2.2510590291213473
LAMTOR4,2.250973463175173
STN1,-2.2260361440621907
AIMP1,-2.2254358808201213
TPD52,2.2225020642144426
TCEAL1,2.220991302840853
DTX4,-2.2095363593603508
CARNS1,2.2087818276047035
NFRKB,2.206937175695506
TMEM161A,2.203401565959713
MED1,2.1998982275779078
WARS2,-2.1933938018783725
ARGLU1,-2.1930212893876138
SLC7A6,-2.192281050851883
NELFE,-2.189363035491153
NPAS2,-2.185332025436504
CHKB,-2.168250845232876
GPSM3,-2.164700680930477
TSFM,-2.164370108461942
ABL2,-2.1581257140101737
PBX2,2.154282240044583
C12orf57,-2.1463727711695193
SLIRP,-2.1452062816094637
GAS6,2.1386331837908537
RNASEH1,2.1351397394384137
ENO3,-2.1325512878833286
BLVRA,2.1284263263470184
MRPL46,-2.1256119607039454
CKAP2L,2.1245779366377957
ADHFE1,-2.124491207111333
NOP53,-2.1111466448672664
STK25,-2.102815197466172
RBM5,-2.099424377354678
ARMC8,2.0949096081293463
KLHL5,2.0828599576655726
GSTP1,-2.0745001522485986
KBTBD3,2.0607439846375644
HIPK3,-2.056440840781857
PICALM,2.0538881059689698
TNIP2,-2.0525828386967344
IFNAR2,-2.0464381951213624
PEAK3,2.044466373631064
C2CD2L,2.0436905436562824
LONRF3,-2.0436746859946506
MPIG6B,2.041932293870715
AAR2,2.0271212381929793
CBL,-2.02122941127372
FAM204A,-2.0196292808187475
MTMR3,2.0165599160943866
TACO1,-2.004707731446255
FLVCR2,-2.0046310277515613
C8orf33,-2.0032895806097755
KDM2A,1.9984749516952678
H2AJ,-1.9945851782785584
PHACTR4,-1.9896876749487131
TPD52L1,1.9718676979220722
TIMP1,1.9596016787682458
GMEB1,-1.955691344234191
EEFSEC,-1.9502891011760677
HECTD1,1.9486027304510325
SNX2,1.9472299656360883
RAB11FIP5,1.9409451571045573
PET117,1.9409089596734967
TRIM47,1.9369010715895956
TCEAL2,1.9350754454216212
ZNF492,1.9331564284134775
ZNF296,1.926798517034986
FOXM1,1.9169758672855561
TM9SF2,1.9046488760478986
IRF8,-1.9033862827451506
RASA3,-1.8964946317830045
ATL1,1.8943454251026126
PELI2,1.8931165553591232
GTF3C4,1.8900205742110456
RICTOR,-1.8878166294474812
RPGRIP1L,1.8829199879698861
MAX,-1.8739118552158294
MBTPS1,1.86481614162906
FOSL2,1.8644718752017917
MAP3K13,1.849826085967477
RBCK1,-1.8475302217680203
CTBP1,-1.841255216816445
PTP4A1,1.8379501172251986
SLAMF7,1.8365297352585532
TCEAL3,-1.8341498952035427
IL2RA,-1.8341149800932675
WNT7A,1.8228701587270646
S100A11,1.8210303150936762
NSL1,-1.818098631390502
KIF14,-1.8168583155783022
UBE2J2,1.8137686283399683
EXT2,1.8014887113689941
MYO16,1.7941724512272288
NDUFA5,1.786993446907513
ZNF568,-1.7805559411059304
ATP5F1E,-1.7798708260242828
NCALD,1.7771537777679793
SP5,-1.7673237586323085
H2AC11,-1.7576221753744268
PATL1,-1.7511807192501603
PPIP5K2,1.7410887652826659
ALG5,-1.734602424540194
CUX1,1.7339211144206328
PCSK5,-1.733409591577584
SAV1,1.6977972913810382
EDC4,1.6975502343574367
ING1,-1.6914288972346934
ANKRD40,1.6872903246027935
GTF2IRD1,-1.6852582004372743
TGFBR2,-1.682339775874499
RASSF8,-1.6685182474045976
FAM219B,1.6670354117747932
ZFPM1,1.6506255452886949
CPLANE2,-1.6476650951947696
KMT2E,1.6381306672547213
NELFCD,1.6379783204011733
ABITRAM,-1.6378931433359185
ATP1B3,-1.6333250949962377
MRPL32,1.6304149093135125
ZNF578,1.6292108192663584
EEIG2,-1.6242998774517745
UBE2E1,1.6215110229060459
QNG1,-1.6212193596184379
ANKFY1,1.620870649336203
PIN1,1.6150849765016142
SLC9B2,1.614676355240714
POU6F1,1.6026195853402834
DGKZ,1.596795717257522
GPR137,-1.5821555767511
SRP9,1.5743023275771297
YRDC,1.5736898843382265
CDC37,1.5652825170672349
LARP7,-1.5565547148734025
HOOK3,-1.5536809819624344
SIMC1,1.5401387592985578
PRIMPOL,-1.5268902057680322
P4HTM,-1.5235873904872126
BTK,-1.5079414757985083
SUN1,-1.4725351956077501
CNOT10,1.461546266259208
ZBTB40,1.4548855080326646
KIAA0232,-1.4532117896587298
AACS,-1.4387245041774555
PRNP,1.4299075516360398
CYREN,-1.4295228740055967
TOMM70,1.4275543660007346
COA5,1.4147188980202803
CCN1,1.4097808000260135
UBE3D,1.4018005053573406
FUT4,-1.3951574662734403
HMX3,-1.3912749679533731
IL3,-1.386769316664029
ATP5PF,-1.3815601272310891
BDP1,1.3774599268407672
BICRA,-1.3756285488132673
PTPN1,-1.3753784172114516
COX17,-1.368002307164874
XKR8,1.3673882532132662
SERF1B,1.367249813545534
CCDC28B,-1.3663205492818469
DCUN1D1,1.3650665675647855
LIG3,1.3566032717672054
COX14,1.3495083854165129
LRPPRC,-1.3486490460237692
ELF4,-1.3422441600919222
SLC30A7,1.3362516722693536
EIF4H,-1.3347751738482456
PIK3CD,-1.3344544726872518
CBLB,-1.3321698267509707
PALS1,1.326815339570903
MLX,-1.3160213145030608
DDI2,-1.3112449171751908
ARL14EP,-1.3094972856903146
ARFIP2,-1.3052609703460947
FASTKD5,1.2973048734215797
NR4A1,1.2913282334266571
HELZ,-1.29003687019505
NKX2-8,1.268595216353972
ACACA,-1.2675956615830672
C21orf58,1.26753028129213
LCAT,1.2574031997019122
STK24,-1.2568874105418995
ATP7A,1.2524211965706153
RHOF,-1.2493715645363133
UBE2H,-1.240327412527982
FCMR,-1.2318513615151463
AAMDC,-1.2316825632508166
SLC35B4,-1.2230102484594254
GLRX3,1.2202888773437708
ZNF354B,1.2146495829248831
NSD2,1.211905112756208
TANK,-1.2027490889273047
MRPS7,1.1998577145311167
GGT7,1.1954530353613453
ATG12,-1.1953630127227968
CAPRIN2,-1.194535530684946
ANKRD10,1.1811998644059087
YEATS2,1.177690412121092
IL17F,-1.1765641994677807
PPAT,1.175449236496575
ERG,-1.174441333301469
CTU1,-1.1737263145667944
RMI1,-1.1698336844555022
CCDC137,1.162852751173415
DPF2,1.1524193730312773
ITGAM,1.1516012939949025
CEP104,-1.1474288149087912
MTF2,-1.142956184319026
NDRG1,-1.123886899093621
MRPL23,1.1170039777931389
TGIF1,-1.1094947757611726
UBC,1.1039924089658795
SETD1B,-1.1033647750377944
PDCL,1.0966810279271362
EIF4E2,-1.0952013878702038
WRN,-1.0746145092122557
SEC24C,1.0738176205063352
KHDRBS1,1.071086116230047
SOX8,1.0672065313655175
HIVEP3,1.0604617506646747
ZNF648,1.0504131496327984
NIPAL4,-1.0468932054900948
THAP12,1.0398463277934495
CCNG2,-1.0353276843611736
FANCA,-1.03440208036015
PUS3,-1.0329344466520671
ETNK1,-1.0269280438401174
TIMM9,1.014908099119827
MAP4K4,1.010631066704753
FBLIM1,-1.0067652106558105
ARF4,-1.0064588094901283
LAGE3,1.0000900273286701
MST1,0.9997854458334254
LPL,0.9958480163593306
NEFL,-0.9939776882821436
ARRDC4,-0.9862307631158649
BLTP2,0.9849677258994093
SPCS2,0.9796319545321861
KIF4A,-0.9754777159410943
AKAP17A,0.9722384425072539
VPS45,-0.9583190774458298
ZCCHC4,0.947668380310684
FOXR1,0.935937195824533
REXO4,0.935684293446753
MKNK2,0.9236426429128981
DHRS1,0.9087567674734093
NDUFS5,-0.9071125648839702
HSP90AA1,0.9045647507790765
AMD1,-0.9024550845093652
ZNF785,0.8991745979312967
FBXO8,-0.8970057758509843
SPRED2,0.872763573714698
IL23R,-0.8653545271603851
EZH2,0.8541664533199002
ERF,-0.8448096904594423
SS18L1,-0.8412922986123625
IRF2BP1,0.8342396890950686
ZBTB17,-0.8273692159681413
SH3YL1,0.8254410400539522
INO80E,-0.8215053651474327
MTG1,0.8184885258684931
USP18,0.8167884549068168
MRPS26,-0.8093101466675252
PLEKHG1,-0.807989328580835
NPAT,-0.7969847235017036
EPB41L2,0.7968134561830597
SLA2,-0.794027472918978
OPRM1,-0.7915595826729828
RC3H2,0.7907011257289556
INO80B,0.7889577494412002
OGT,-0.7874165651166896
PACSIN2,-0.7849034574766199
TIGD1,-0.7753038643599992
MORC3,0.7717777976386955
AHNAK,-0.7683323937611903
ATF6B,0.7681811822898746
ZDHHC12,0.7659222362352903
TFB1M,-0.7516527645677693
XPOT,-0.7487993945803917
FANCF,0.748390542294843
HDAC8,0.7464360396240196
CRKL,-0.7405798130160774
DCAF16,0.7235997784886683
ATL2,-0.716036008736998
MYL9,0.7144006652546717
PEX3,0.7129382951388428
FRA10AC1,-0.7111921120990435
CS,-0.7101445590411183
FOXO3,-0.6910925013353558
RAB2B,0.686550449362659
HPRT1,-0.6850891328075478
SGCB,0.6812229165346857
TMEM131L,-0.672442718948483
ACSL3,-0.6639607470180762
RELA,0.6638510749356314
ZNF706,-0.6620905367241132
FTO,-0.6615089805965793
ITSN2,-0.6600139199629167
ZC3H14,0.6532640961313205
IMMP1L,0.6526279653996652
PYGL,-0.6452804992192397
INPP5F,0.6397112647037669
MTCH2,-0.6390086937384625
GALNT6,0.6379098520863844
PARP2,0.6283784410530723
ICAM2,-0.6181362388319208
KYAT1,-0.6177995391086
ZNF829,0.6118218711502129
SMARCD2,0.6098803938143674
TSC2,-0.5991865494729752
POGK,0.5907400341174058
ZFP36L2,0.5837382199802882
MED30,-0.5802165232562653
EZR,0.573159811014295
SAP130,-0.5670385992601534
DDX39A,-0.5666052421262426
TRIM2,0.5623576192481887
ATP23,0.5592598243017772
MAPK12,0.5548907870920048
CMTM7,0.5546576241327338
RASA4B,0.5428983206870297
SMARCE1,0.5389798337963245
CSDE1,0.5343506148470194
ESCO1,0.5238099698783689
ITFG2,-0.5207914241386877
THAP6,-0.5119439569653762
WIPI1,0.5098543390415741
ELP4,-0.5033250743041091
ABHD12,0.4934764378954703
RASAL3,0.4899241109159912
VEZF1,-0.48622129136735853
TMBIM4,0.47961582920098483
MATK,0.47365557352954457
PPIP5K1,-0.47225593837846896
COX6B1,-0.47211542445817145
CCDC169-SOHLH2,0.46569377108022475
GABARAPL1,-0.4638340328280924
COLGALT1,-0.4621968077481569
SP2,-0.459584156687829
MIA3,0.45469316168639473
PRCP,-0.45039148277301344
NEK1,-0.4359575601222237
FBF1,0.435023296883455
STK35,0.4330129922004033
SFTPA1,0.4290483819575559
STRN,-0.42572045889470994
VPS29,-0.42529908149130513
WDR73,-0.41795199322465854
TUFM,0.4099034753110959
MT1E,-0.40856858090362086
CUL9,-0.4050857679547634
TAP1,-0.4022965749201233
BEGAIN,-0.3978310939480105
KMT2C,0.3889408840341513
TBCA,0.3880884547490708
PHF19,-0.386236711879307
USP36,-0.37990400355200143
PDHB,0.3713885201092259
SINHCAF,-0.36565719853312684
CLDN5,0.36516065438828493
PSMD10,0.360215141455478
ARID2,0.35493154814802397
CD48,-0.35374559115043747
SUPT3H,-0.3529304087272176
CIT,-0.3477798692548602
GEMIN7,-0.34537089742397464
NCLN,-0.3360620480317403
EXO1,-0.32901747868822073
MBOAT1,0.3157410557324905
ANKRD11,-0.31467460381496126
SPIN3,0.309820067623107
SIRT6,-0.3065307635152743
H1-0,-0.3032042226309222
RCBTB1,0.2856109422286655
EIF3J,-0.2836896741450638
CTNNBL1,0.26602595790420125
GAS2L1,-0.26468183914900817
RO60,-0.2589933237859692
PHF12,0.25696997321611276
NDUFB4,-0.25260754838800775
RUNX2,-0.2511139694039994
COX20,-0.24728540818307557
IDH3A,0.24286402495269843
SSR2,-0.23039433408848262
TAPBP,0.2288205501206347
GNG5,0.22870664847593472
PPCDC,-0.22458124952215858
RRP9,-0.22407177133952527
PRKCH,0.20912832352022406
CARNMT1,0.20130040707194496
SLC25A22,-0.2002790242777997
CSH1,-0.19753689065233515
MLEC,0.1932879658811197
NHLRC2,-0.1927220612033232
SP3,-0.1920834593682756
CCNF,-0.18977049567700222
MRPS17,0.18592148635617373
CCDC51,0.16441728474633072
ELP5,0.15853635650861428
HPF1,-0.14743138662330357
SLC15A4,0.14513873297363883
TMEM216,-0.14247154965258702
SLC24A1,0.1370819146588292
DAGLA,-0.13526789053325713
PPCS,-0.13270132509732122
HDGFL3,0.12649764092288793
GBA1,0.12278644236257505
CNOT6L,0.11932686860552623
BIK,0.09865281684309862
MRPL21,0.0866522623700266
CD5,-0.08127864252387712
ABI3,-0.07939830430482187
METRN,-0.07462394431873813
CUL5,-0.07302215856449382
SPTBN1,0.05989514685221143
SDCCAG8,0.05899113178504796
RPL22L1,-0.05289544597584873
ZPR1,-0.04917957511138099
GTF2A1,-0.034086319706207326
MRPL15,0.03247431806716827
HEATR5B,-0.026665756803136494
MRPS14,0.025206727789201862
MRPS27,0.024357111135081978
CLDND2,0.02419898068892003
FHL1,-0.024137484465345246
TMEM268,0.019187252743214336
ZFAND4,0.001810202589130485
